match_id,competition,season,match_date,team_id,player_id,player_name,player_minutes,minute,second,x,y,type,outcome,xg
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,78,11,74,67.9,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,48,28,85.1,21.2,dribble,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,24,46,78.6,30.6,tackle,won,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,46,0,72.3,52.3,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,8,57,80.1,39,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,66,52,67.6,39.1,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,38,25,77.5,56.6,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,72,30,68.7,92.1,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,20,24,84.5,13.8,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,14,0,91.5,62.6,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,67,28,86.3,43.5,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,59,23,89.2,52.8,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,36,25,91.5,50.8,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,80,25,71.5,23.3,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,46,6,60.4,46.9,tackle,lost,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,20,12,78.2,51.1,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,63,30,73.4,32.9,foul,conceded,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,61,26,80,90.5,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,48,38,70.1,45.4,foul,conceded,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,46,28,75.6,18.4,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,2,8,62.7,22.8,tackle,won,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,3,15,81.7,64.2,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,36,24,71.9,61.9,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,81,4,65.2,85.3,foul,conceded,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,48,39,75.3,37.2,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,55,36,77.1,89.3,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,62,57,78.7,82.9,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,5,27,73.7,6.1,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,13,41,70.9,64.7,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,7,2,65.8,57.9,tackle,lost,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,55,31,70.9,44.5,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,47,46,92.6,10.3,dribble,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,30,19,73.3,61.6,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,21,30,76.2,47.2,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,61,2,78.5,11.7,tackle,won,
M026,Conference League,2025/26,2025-05-21,FIO,p13,M. Kean,82,57,37,67.3,61.7,tackle,won,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,12,11,69.8,9.4,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,28,19,68.2,42.6,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,31,1,76,79.3,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,31,23,77.1,23.5,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,7,2,84.7,31.8,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,16,26,88.3,34.5,shot,saved,0.11
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,26,48,62,59.7,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,5,39,67.9,75.6,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,7,0,71.6,73.4,pass,incomplete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,6,13,80.7,50.9,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,25,35,78.1,18.3,pass,complete,
M026,Conference League,2025/26,2025-05-21,FIO,p14,L. Beltrán,39,28,7,53.5,36.2,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p03,L. Ranieri,12,4,19,48.7,51.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p03,L. Ranieri,12,5,12,37.1,53.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p03,L. Ranieri,12,11,34,29.3,33.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p03,L. Ranieri,12,12,35,52.9,9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p03,L. Ranieri,12,9,54,48.6,90.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p03,L. Ranieri,12,8,20,33.7,16,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,57,52,44,89.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,2,58,24.6,43,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,18,2,45.4,23.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,13,12,49.2,16.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,38,14,49.2,47.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,67,31,34.4,62.1,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,76,17,26.3,46.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,53,26,35.2,20.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,10,37,45.8,30.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,43,12,49.6,19.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,1,38,52.2,20.1,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,10,11,33.8,59.9,tackle,lost,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,68,57,40.5,42.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,15,32,26.1,71.4,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,24,19,38.3,18.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,52,41,49.3,53.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,25,54,31.5,46.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,45,45,28.8,40.4,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,8,10,41.4,6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,51,14,28.2,14,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,20,11,48.6,67.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,31,23,31.9,41,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,66,41,28.4,73.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,5,41,27,87.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,78,56,47.5,35.9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,67,5,35.7,88.1,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,74,39,77.6,31,shot,blocked,0.07
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,11,56,46.7,25.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,21,51,47.1,38.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,42,51,37.6,45.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,22,28,39.9,90.9,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p04,M. Pongračić,78,2,11,45.7,56.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,56,44,52,60.4,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,65,45,85.6,37.7,shot,blocked,0.161
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,15,46,68.9,41.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,65,35,43.1,60.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,12,36,54.3,83.5,dribble,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,56,49,44.1,26.7,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,21,5,49.7,68.4,tackle,lost,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,54,36,47.4,63.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,17,9,42.9,77,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,45,23,67.2,13.2,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,22,35,55.6,9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,36,51,45,89.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,63,5,43.3,48.2,tackle,lost,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,57,22,63.8,53.4,shot,off_target,0.088
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,75,22,41.9,56.8,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,33,49,48.7,75.3,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,24,18,50.2,61.7,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,46,57,69.8,84.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,49,58,60.1,11.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,2,33,62.7,93.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,65,32,55.3,65.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,63,58,47.8,18.6,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,74,12,65.1,36.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,26,6,63.1,24.6,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,57,59,65.8,39,dribble,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,9,10,41.1,64.8,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,64,35,56.8,25.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,58,30,51.4,45.1,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,18,58,37.4,69.1,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,16,7,52.5,48.5,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,25,59,70.1,15.1,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,35,49,49.7,40.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,21,30,37.9,72.6,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,68,27,47.3,54.2,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,21,18,37.6,62.5,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,21,0,52.9,39.6,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,37,12,44.8,66.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,20,36,63,10,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,18,52,46,73.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,26,55,44,57.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p05,R. Gosens,75,23,52,51.8,36.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p06,R. Mandragora,20,1,55,40.4,23.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p06,R. Mandragora,20,13,35,45.8,61.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p06,R. Mandragora,20,18,45,52.4,46.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p06,R. Mandragora,20,18,7,56.7,34.8,dribble,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p06,R. Mandragora,20,11,15,41.3,10.6,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p06,R. Mandragora,20,3,2,51.3,13.3,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p06,R. Mandragora,20,13,5,45.1,47.3,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,77,57,72.3,18.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,70,32,69.4,81.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,65,56,46,38.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,5,59,59.7,23,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,3,7,67,56.8,dribble,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,51,58,61,27.6,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,76,44,42.8,22.9,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,63,13,66.2,31.9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,53,16,97.2,76.4,shot,saved,0.075
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,73,27,60.2,81.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,76,40,54.6,10.5,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,57,47,60,60.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,20,9,47.3,15.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,4,8,57.9,19.9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,69,50,71.8,74.5,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,33,11,62,76.6,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,4,25,53.8,47.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,17,36,57.9,72.2,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,72,25,67,93,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,57,56,45.5,10.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,67,14,63.7,53.5,shot,saved,0.101
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,16,35,72.5,37.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,69,40,44.1,64.1,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,63,23,62.9,25.7,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,52,47,51.7,31,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,3,45,41.5,86,tackle,lost,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,25,6,55.1,63.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,56,25,55.3,47.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,32,8,72.2,81.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,2,26,52.6,51.7,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,49,50,56,83.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,3,35,66.9,31.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,70,22,64.1,66.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,43,38,50.4,54.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,38,47,71.2,9.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,77,59,68.7,71.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p07,Y. Adli,78,7,53,72.8,87.5,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,41,14,34.3,30.5,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,26,44,38.2,70.3,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,1,36,59.1,81.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,80,18,39.6,24,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,84,55,55,51.7,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,36,51,50.8,8.9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,48,16,48.3,17.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,78,37,51.2,57.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,54,39,41.5,73.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,62,51,43.1,59.3,tackle,lost,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,48,55,44.5,77.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,90,5,39.9,64.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,2,3,35.4,71.4,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,66,31,39.6,30.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,18,42,46.5,65.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,84,17,62.1,28.6,shot,off_target,0.04
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,66,32,47.4,79.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,60,57,55.8,71,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,84,15,47.9,45,dribble,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,60,50,53.2,30.1,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,16,15,44,75,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,25,10,39.1,79.2,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,21,3,81.2,26.6,shot,off_target,0.069
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,44,18,59.5,87.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,73,40,40,83.5,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,4,27,41.8,44.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,18,53,39.5,43.5,tackle,lost,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,88,17,39.6,89.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,56,34,55.3,52.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,5,49,60.2,79.2,dribble,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,31,17,43.7,39.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,84,0,54.8,27.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,26,20,61.3,68.1,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,5,51,43,54.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,49,5,35,61.4,tackle,lost,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,32,35,58.5,37.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,89,38,37.8,58.8,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,77,53,33.7,65.2,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,56,26,58.8,84,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,43,35,49.7,43.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,50,37,50.2,11.9,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,79,7,50.5,37.2,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p08,D. Cataldi,92,51,53,46.2,27.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,83,18,58.1,28.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,47,45,37.6,41.4,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,59,58,61.3,68.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,77,7,42.7,83.8,tackle,won,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,46,41,50.3,46,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,35,14,56.3,77.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,5,24,66.8,69,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,41,27,52.7,62.3,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,40,24,69.1,20.9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,55,4,69.3,34.9,dribble,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,73,0,92.5,39.1,shot,off_target,0.216
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,1,16,68,39.9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,11,20,48.6,37.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,60,53,66.8,62.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,68,37,66.7,84,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,66,56,68.2,44.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,37,48,70.7,22.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,4,6,59.6,11.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,54,3,65.7,58.1,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,10,12,56.7,17.7,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,16,26,52.7,11.4,tackle,lost,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,48,12,66.5,67.9,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,60,18,47.3,60.8,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,72,57,57.4,44,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,7,9,66.2,58.7,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,70,48,56.6,66.9,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,30,33,51.6,51.2,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,2,47,67.1,84.4,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,37,16,57.8,81.5,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,86,19,51.8,9.4,pass,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,84,12,61.4,63.6,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,20,17,70.9,82.6,dribble,incomplete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,85,41,53.3,64.8,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,9,59,68.5,63,pass,complete,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,84,45,51.9,81.6,foul,conceded,
M027,Conference League,2025/26,2025-06-01,FIO,p09,N. Fagioli,87,11,59,52.8,87,tackle,lost,
